10:25:13.787 AM 28-Nov-2016
"Population: ",225
"Use-obstacle: ",false
"Start at nest?: ",true
"Maximum pheromone: ",35
"Diffusion rate: ",0.25
"Evaporation rate: ",0.025
"Wiggle angle: ",72
"Number of ticks: ",1000
"Spread all at the same time?: ",true
Tick Marks,Mean Path Length
94,94
109,101.5
135,112.66666666666667
137,118.75
146,124.2
152,128.83333333333334
155,132.57142857142858
155,135.375
156,137.66666666666666
156,139.5
158,141.1818181818182
158,142.58333333333334
159,143.84615384615384
162,145.14285714285714
163,146.33333333333334
169,147.75
173,149.23529411764707
176,150.72222222222223
177,152.10526315789474
178,153.4
188,155.04761904761904
191,156.6818181818182
193,158.2608695652174
193,159.70833333333334
195,161.12
196,162.46153846153845
198,163.77777777777777
199,165.03571428571428
200,166.24137931034483
201,167.4
201,168.48387096774192
201,169.5
202,170.4848484848485
204,171.47058823529412
204,172.4
206,173.33333333333334
210,174.32432432432432
210,175.26315789473685
210,176.15384615384616
213,177.075
214,177.97560975609755
214,178.83333333333334
214,179.65116279069767
214,180.4318181818182
215,181.2
215,181.93478260869566
217,182.68085106382978
217,183.39583333333334
220,184.14285714285714
220,184.86
221,185.5686274509804
221,186.25
222,186.9245283018868
222,187.57407407407408
223,188.21818181818182
223,188.83928571428572
224,189.4561403508772
225,190.06896551724137
229,190.72881355932202
229,191.36666666666667
233,192.04918032786884
233,192.70967741935485
234,193.36507936507937
236,194.03125
237,194.69230769230768
245,195.45454545454547
245,196.19402985074626
246,196.9264705882353
246,197.63768115942028
247,198.34285714285716
248,199.04225352112675
248,199.72222222222223
249,200.3972602739726
249,201.05405405405406
254,201.76
254,202.44736842105263
254,203.11688311688312
255,203.78205128205127
255,204.43037974683546
256,205.075
257,205.71604938271605
257,206.34146341463415
257,206.95180722891567
259,207.57142857142858
261,208.2
262,208.82558139534885
263,209.44827586206895
263,210.0568181818182
266,210.68539325842696
266,211.3
267,211.9120879120879
267,212.5108695652174
270,213.1290322580645
270,213.7340425531915
272,214.34736842105264
274,214.96875
277,215.60824742268042
277,216.23469387755102
277,216.84848484848484
277,217.45
279,218.05940594059405
283,218.69607843137254
285,219.3398058252427
286,219.98076923076923
289,220.63809523809525
290,221.29245283018867
290,221.93457943925233
293,222.59259259259258
296,223.26605504587155
297,223.93636363636364
298,224.6036036036036
300,225.27678571428572
303,225.9646017699115
303,226.640350877193
303,227.30434782608697
304,227.9655172413793
307,228.64102564102564
308,229.3135593220339
308,229.9747899159664
309,230.63333333333333
310,231.28925619834712
310,231.9344262295082
311,232.5772357723577
313,233.2258064516129
314,233.872
314,234.5079365079365
315,235.14173228346456
315,235.765625
315,236.3798449612403
315,236.98461538461538
316,237.58778625954199
316,238.1818181818182
317,238.77443609022558
319,239.37313432835822
321,239.9777777777778
321,240.5735294117647
321,241.16058394160584
322,241.7463768115942
324,242.33812949640287
327,242.94285714285715
333,243.58156028368793
334,244.21830985915494
335,244.85314685314685
336,245.48611111111111
336,246.1103448275862
339,246.74657534246575
339,247.37414965986395
340,248
342,248.63087248322148
342,249.25333333333333
344,249.88079470198676
344,250.5
345,251.11764705882354
346,251.73376623376623
347,252.3483870967742
350,252.97435897435898
350,253.59235668789808
351,254.20886075949366
351,254.8176100628931
352,255.425
353,256.03105590062114
353,256.6296296296296
353,257.22085889570553
354,257.8109756097561
354,258.3939393939394
356,258.98192771084337
364,259.61077844311376
364,260.23214285714283
366,260.85798816568047
366,261.4764705882353
367,262.093567251462
368,262.7093023255814
369,263.32369942196533
369,263.9310344827586
370,264.53714285714284
372,265.14772727272725
377,265.77966101694915
380,266.42134831460675
381,267.06145251396646
384,267.7111111111111
385,268.35911602209944
390,269.0274725274725
395,269.7158469945355
396,270.4021739130435
398,271.0918918918919
401,271.7903225806452
401,272.4812834224599
401,273.1648936170213
401,273.8412698412698
404,274.5263157894737
405,275.20942408376965
406,275.890625
406,276.56476683937825
406,277.2319587628866
411,277.9179487179487
411,278.5969387755102
416,279.29441624365484
419,280
420,280.7035175879397
422,281.41
428,282.1393034825871
432,282.8811881188119
434,283.6256157635468
434,284.3627450980392
436,285.10243902439026
438,285.84466019417476
441,286.59420289855075
457,287.41346153846155
460,288.2392344497608
460,289.0571428571429
460,289.86729857819904
461,290.67452830188677
465,291.49295774647885
466,292.30841121495325
474,293.153488372093
478,294.00925925925924
481,294.8709677419355
491,295.77064220183485
496,296.6849315068493
500,297.6090909090909
507,298.5565610859729
508,299.5
532,300.54260089686096
545,301.63392857142856
560,302.78222222222223
600,301.8893805309734
600,300.9955947136564
601,300.1140350877193
605,299.26637554585153
606,298.40434782608696
607,297.5800865800866
609,296.76293103448273
610,295.9656652360515
612,295.12820512820514
612,294.35744680851064
612,293.58898305084745
615,292.84388185654007
617,292.0840336134454
620,291.30962343096235
620,290.59166666666664
621,289.89211618257264
622,289.202479338843
622,288.5061728395062
626,287.7581967213115
626,287.1061224489796
628,286.3780487804878
630,285.668016194332
630,284.8991935483871
630,284.1847389558233
631,283.472
634,282.8247011952191
636,282.2738095238095
636,281.6837944664032
641,281
643,280.34901960784316
645,279.75390625
654,279.27237354085605
655,278.58527131782944
658,277.988416988417
658,277.2730769230769
659,276.7662835249042
659,276.30534351145036
670,275.638783269962
685,275.27272727272725
686,274.69056603773583
689,274.109022556391
693,273.5280898876405
693,272.8805970149254
695,272.4944237918216
696,271.9259259259259
700,271.3468634686347
700,270.7242647058824
701,270.2564102564103
709,269.7335766423358
711,269.1454545454545
717,268.5326086956522
717,267.93140794223825
727,267.41007194244605
728,266.9820788530466
738,266.4214285714286
738,265.94306049822063
739,265.3758865248227
741,264.8975265017668
742,264.32394366197184
742,263.90526315789475
744,263.3986013986014
744,262.94076655052265
745,262.3958333333333
747,262.0795847750865
748,261.5655172413793
749,261.0549828178694
752,260.8527397260274
753,260.4402730375427
754,259.8945578231293
754,259.3627118644068
755,258.97635135135135
755,258.6026936026936
756,258.08053691275165
756,257.5652173913044
757,257.1
757,256.5581395348837
758,256.0198675496689
759,255.55775577557756
760,255.24013157894737
761,255.18688524590164
763,254.98039215686273
772,254.8729641693811
773,254.44480519480518
774,253.93851132686083
775,253.78064516129032
777,253.62379421221866
777,253.19230769230768
780,253.0223642172524
781,252.74522292993632
782,252.46349206349205
782,252.03164556962025
787,251.81703470031545
791,251.34591194968553
791,250.8808777429467
791,250.59375
795,250.19626168224298
795,249.7639751552795
795,249.32817337461302
795,248.96604938271605
797,248.69538461538463
799,248.43865030674846
799,248.1039755351682
799,247.6829268292683
799,247.37689969604864
800,246.95757575757577
802,246.5226586102719
802,246.06024096385542
803,245.7117117117117
803,245.4880239520958
803,245.09253731343284
804,245.08333333333334
804,244.68249258160236
805,244.2396449704142
806,244.16519174041298
806,243.79117647058823
807,243.3724340175953
808,242.93859649122808
810,242.85131195335276
810,242.75
810,242.45507246376812
811,242.3063583815029
812,241.87319884726224
812,241.4712643678161
813,241.30372492836676
814,240.90857142857143
815,240.5242165242165
816,240.47727272727272
816,240.24362606232296
819,239.909604519774
819,239.49859154929578
820,239.0814606741573
820,238.68347338935575
820,238.2709497206704
820,237.96100278551532
820,237.86944444444444
